rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay,factorized_checkin_type,factorized_state,factorized_delay
551377.0,360366.0,mobile,ended,284.0,,,3- Delay ≥ 60,0,0,3
551243.0,339149.0,connect,ended,76.0,,,3- Delay ≥ 60,1,0,3
551289.0,395950.0,mobile,ended,67.0,,,3- Delay ≥ 60,0,0,3
547397.0,400158.0,mobile,ended,67.0,,,3- Delay ≥ 60,0,0,3
551319.0,381770.0,mobile,ended,119.0,,,3- Delay ≥ 60,0,0,3
539756.0,380002.0,mobile,ended,1462.0,,,3- Delay ≥ 60,0,0,3
551565.0,356673.0,mobile,ended,176.0,548460.0,60.0,3- Delay ≥ 60,0,0,3
551593.0,335276.0,connect,ended,194.0,,,3- Delay ≥ 60,1,0,3
551667.0,350149.0,mobile,ended,272.0,555318.0,150.0,3- Delay ≥ 60,0,0,3
572314.0,407493.0,mobile,ended,807.0,,,3- Delay ≥ 60,0,0,3
571932.0,315136.0,connect,ended,160.0,,,3- Delay ≥ 60,1,0,3
562751.0,336687.0,mobile,ended,77.0,,,3- Delay ≥ 60,0,0,3
551321.0,410089.0,mobile,ended,77.0,,,3- Delay ≥ 60,0,0,3
547036.0,401785.0,mobile,ended,97.0,,,3- Delay ≥ 60,0,0,3
546472.0,303652.0,mobile,ended,310.0,,,3- Delay ≥ 60,0,0,3
555289.0,392142.0,mobile,ended,63.0,,,3- Delay ≥ 60,0,0,3
549810.0,411731.0,mobile,ended,70.0,,,3- Delay ≥ 60,0,0,3
549982.0,275856.0,mobile,ended,754.0,,,3- Delay ≥ 60,0,0,3
565332.0,380731.0,mobile,ended,89.0,,,3- Delay ≥ 60,0,0,3
550478.0,404192.0,mobile,ended,681.0,,,3- Delay ≥ 60,0,0,3
543111.0,221978.0,mobile,ended,874.0,,,3- Delay ≥ 60,0,0,3
534968.0,396029.0,mobile,ended,568.0,,,3- Delay ≥ 60,0,0,3
543391.0,402103.0,mobile,ended,1122.0,,,3- Delay ≥ 60,0,0,3
544338.0,401740.0,mobile,ended,140.0,,,3- Delay ≥ 60,0,0,3
551237.0,307068.0,mobile,ended,191.0,,,3- Delay ≥ 60,0,0,3
542537.0,390486.0,mobile,ended,280.0,,,3- Delay ≥ 60,0,0,3
542385.0,306006.0,mobile,ended,290.0,,,3- Delay ≥ 60,0,0,3
551637.0,410133.0,mobile,ended,498.0,,,3- Delay ≥ 60,0,0,3
551817.0,383110.0,connect,ended,191.0,,,3- Delay ≥ 60,1,0,3
551855.0,314220.0,mobile,ended,70.0,,,3- Delay ≥ 60,0,0,3
542006.0,295200.0,mobile,ended,104.0,,,3- Delay ≥ 60,0,0,3
551988.0,228703.0,connect,ended,63.0,,,3- Delay ≥ 60,1,0,3
541773.0,375868.0,mobile,ended,92.0,,,3- Delay ≥ 60,0,0,3
534224.0,386786.0,mobile,ended,172.0,,,3- Delay ≥ 60,0,0,3
546213.0,362062.0,mobile,ended,183.0,,,3- Delay ≥ 60,0,0,3
549565.0,390692.0,mobile,ended,78.0,530304.0,0.0,3- Delay ≥ 60,0,0,3
548940.0,369833.0,mobile,ended,241.0,,,3- Delay ≥ 60,0,0,3
537021.0,384407.0,mobile,ended,176.0,,,3- Delay ≥ 60,0,0,3
563966.0,410700.0,mobile,ended,96.0,,,3- Delay ≥ 60,0,0,3
546221.0,349131.0,mobile,ended,77.0,,,3- Delay ≥ 60,0,0,3
555688.0,284574.0,mobile,ended,62.0,,,3- Delay ≥ 60,0,0,3
545946.0,348400.0,mobile,ended,834.0,,,3- Delay ≥ 60,0,0,3
556093.0,396346.0,mobile,ended,125.0,,,3- Delay ≥ 60,0,0,3
545765.0,394299.0,mobile,ended,566.0,,,3- Delay ≥ 60,0,0,3
545633.0,380345.0,mobile,ended,164.0,,,3- Delay ≥ 60,0,0,3
549168.0,305489.0,mobile,ended,84.0,,,3- Delay ≥ 60,0,0,3
548402.0,313666.0,mobile,ended,743.0,,,3- Delay ≥ 60,0,0,3
564383.0,393984.0,mobile,ended,104.0,,,3- Delay ≥ 60,0,0,3
536781.0,284051.0,mobile,ended,91.0,,,3- Delay ≥ 60,0,0,3
548563.0,346672.0,mobile,ended,91.0,,,3- Delay ≥ 60,0,0,3
536576.0,313955.0,mobile,ended,111.0,,,3- Delay ≥ 60,0,0,3
536402.0,356014.0,mobile,ended,168.0,,,3- Delay ≥ 60,0,0,3
564624.0,321121.0,mobile,ended,153.0,,,3- Delay ≥ 60,0,0,3
564912.0,340064.0,mobile,ended,75.0,533701.0,600.0,3- Delay ≥ 60,0,0,3
536127.0,280936.0,mobile,ended,909.0,,,3- Delay ≥ 60,0,0,3
564356.0,283304.0,mobile,ended,201.0,,,3- Delay ≥ 60,0,0,3
552011.0,364546.0,mobile,ended,130.0,,,3- Delay ≥ 60,0,0,3
560985.0,316449.0,mobile,ended,67.0,,,3- Delay ≥ 60,0,0,3
515875.0,328286.0,mobile,ended,116.0,,,3- Delay ≥ 60,0,0,3
566073.0,409126.0,mobile,ended,196.0,,,3- Delay ≥ 60,0,0,3
566053.0,400976.0,mobile,ended,73.0,,,3- Delay ≥ 60,0,0,3
565808.0,200243.0,mobile,ended,68.0,,,3- Delay ≥ 60,0,0,3
559550.0,336902.0,mobile,ended,62.0,,,3- Delay ≥ 60,0,0,3
560153.0,326069.0,mobile,ended,207.0,,,3- Delay ≥ 60,0,0,3
557191.0,410174.0,mobile,ended,109.0,,,3- Delay ≥ 60,0,0,3
557175.0,412093.0,mobile,ended,74.0,,,3- Delay ≥ 60,0,0,3
542558.0,386880.0,mobile,ended,162.0,,,3- Delay ≥ 60,0,0,3
542598.0,348526.0,connect,ended,148.0,545276.0,510.0,3- Delay ≥ 60,1,0,3
561056.0,411820.0,mobile,ended,82.0,,,3- Delay ≥ 60,0,0,3
561253.0,223850.0,mobile,ended,83.0,,,3- Delay ≥ 60,0,0,3
561506.0,393044.0,mobile,ended,76.0,,,3- Delay ≥ 60,0,0,3
539938.0,374486.0,mobile,ended,144.0,,,3- Delay ≥ 60,0,0,3
562075.0,403430.0,mobile,ended,70.0,554144.0,720.0,3- Delay ≥ 60,0,0,3
562164.0,345004.0,mobile,ended,741.0,,,3- Delay ≥ 60,0,0,3
559494.0,388458.0,mobile,ended,100.0,,,3- Delay ≥ 60,0,0,3
559491.0,243208.0,connect,ended,1459.0,,,3- Delay ≥ 60,1,0,3
566373.0,374128.0,mobile,ended,1263.0,,,3- Delay ≥ 60,0,0,3
541989.0,291982.0,mobile,ended,839.0,,,3- Delay ≥ 60,0,0,3
548193.0,381787.0,connect,ended,158.0,,,3- Delay ≥ 60,1,0,3
541355.0,344762.0,mobile,ended,101.0,,,3- Delay ≥ 60,0,0,3
541526.0,410222.0,mobile,ended,219.0,,,3- Delay ≥ 60,0,0,3
557366.0,347011.0,mobile,ended,62.0,,,3- Delay ≥ 60,0,0,3
557787.0,367561.0,mobile,ended,117.0,,,3- Delay ≥ 60,0,0,3
541797.0,195966.0,mobile,ended,274.0,,,3- Delay ≥ 60,0,0,3
547767.0,282159.0,mobile,ended,70.0,,,3- Delay ≥ 60,0,0,3
557318.0,334190.0,connect,ended,158.0,556215.0,660.0,3- Delay ≥ 60,1,0,3
539723.0,349025.0,mobile,ended,79.0,,,3- Delay ≥ 60,0,0,3
547680.0,409560.0,mobile,ended,463.0,,,3- Delay ≥ 60,0,0,3
558085.0,366287.0,connect,ended,68.0,,,3- Delay ≥ 60,1,0,3
558105.0,310067.0,mobile,ended,364.0,,,3- Delay ≥ 60,0,0,3
558690.0,402405.0,mobile,ended,63.0,,,3- Delay ≥ 60,0,0,3
558720.0,267672.0,mobile,ended,77.0,,,3- Delay ≥ 60,0,0,3
547388.0,395572.0,mobile,ended,577.0,,,3- Delay ≥ 60,0,0,3
541942.0,391618.0,connect,ended,144.0,531518.0,60.0,3- Delay ≥ 60,1,0,3
558900.0,204797.0,mobile,ended,79.0,,,3- Delay ≥ 60,0,0,3
566625.0,311581.0,mobile,ended,163.0,,,3- Delay ≥ 60,0,0,3
547650.0,297851.0,mobile,ended,410.0,,,3- Delay ≥ 60,0,0,3
539628.0,407730.0,mobile,ended,73.0,,,3- Delay ≥ 60,0,0,3
562293.0,290362.0,mobile,ended,73.0,,,3- Delay ≥ 60,0,0,3
537790.0,394924.0,mobile,ended,164.0,,,3- Delay ≥ 60,0,0,3
555837.0,376626.0,mobile,ended,68.0,,,3- Delay ≥ 60,0,0,3
551629.0,381938.0,mobile,ended,317.0,,,3- Delay ≥ 60,0,0,3
555821.0,326578.0,mobile,ended,1143.0,558583.0,0.0,3- Delay ≥ 60,0,0,3
551432.0,285158.0,mobile,ended,76.0,,,3- Delay ≥ 60,0,0,3
538180.0,346486.0,mobile,ended,465.0,,,3- Delay ≥ 60,0,0,3
538842.0,309343.0,mobile,ended,87.0,,,3- Delay ≥ 60,0,0,3
538996.0,394043.0,mobile,ended,1459.0,,,3- Delay ≥ 60,0,0,3
539012.0,377938.0,mobile,ended,264.0,,,3- Delay ≥ 60,0,0,3
550957.0,337582.0,mobile,ended,93.0,,,3- Delay ≥ 60,0,0,3
561377.0,411892.0,mobile,ended,72.0,,,3- Delay ≥ 60,0,0,3
550809.0,226909.0,mobile,ended,65.0,,,3- Delay ≥ 60,0,0,3
550663.0,407576.0,mobile,ended,67.0,,,3- Delay ≥ 60,0,0,3
549816.0,375166.0,mobile,ended,95.0,,,3- Delay ≥ 60,0,0,3
549815.0,312434.0,mobile,ended,296.0,,,3- Delay ≥ 60,0,0,3
553941.0,205981.0,mobile,ended,70.0,,,3- Delay ≥ 60,0,0,3
551724.0,228703.0,connect,ended,102.0,549401.0,30.0,3- Delay ≥ 60,1,0,3
537649.0,392685.0,mobile,ended,1207.0,,,3- Delay ≥ 60,0,0,3
537436.0,281730.0,mobile,ended,113.0,,,3- Delay ≥ 60,0,0,3
539291.0,394088.0,mobile,ended,203.0,,,3- Delay ≥ 60,0,0,3
539128.0,381025.0,mobile,ended,195.0,,,3- Delay ≥ 60,0,0,3
562840.0,403563.0,connect,ended,102.0,,,3- Delay ≥ 60,1,0,3
543008.0,363761.0,mobile,ended,1341.0,567693.0,720.0,3- Delay ≥ 60,0,0,3
543030.0,317000.0,mobile,ended,595.0,,,3- Delay ≥ 60,0,0,3
543266.0,410596.0,mobile,ended,207.0,,,3- Delay ≥ 60,0,0,3
553801.0,403212.0,mobile,ended,69.0,,,3- Delay ≥ 60,0,0,3
539539.0,223143.0,mobile,ended,191.0,,,3- Delay ≥ 60,0,0,3
561170.0,387602.0,connect,ended,266.0,,,3- Delay ≥ 60,1,0,3
553517.0,412999.0,mobile,ended,386.0,,,3- Delay ≥ 60,0,0,3
556147.0,406381.0,mobile,ended,328.0,,,3- Delay ≥ 60,0,0,3
553113.0,409636.0,mobile,ended,116.0,,,3- Delay ≥ 60,0,0,3
543744.0,389018.0,mobile,ended,91.0,,,3- Delay ≥ 60,0,0,3
561236.0,302791.0,mobile,ended,240.0,,,3- Delay ≥ 60,0,0,3
552984.0,372858.0,mobile,ended,367.0,,,3- Delay ≥ 60,0,0,3
544186.0,390467.0,connect,ended,65.0,542241.0,690.0,3- Delay ≥ 60,1,0,3
552469.0,267735.0,mobile,ended,273.0,,,3- Delay ≥ 60,0,0,3
543445.0,401839.0,mobile,ended,195.0,,,3- Delay ≥ 60,0,0,3
557181.0,364670.0,mobile,ended,124.0,,,3- Delay ≥ 60,0,0,3
548939.0,332582.0,connect,ended,67.0,,,3- Delay ≥ 60,1,0,3
556821.0,401270.0,mobile,ended,223.0,,,3- Delay ≥ 60,0,0,3
558457.0,279908.0,mobile,ended,372.0,,,3- Delay ≥ 60,0,0,3
541737.0,401542.0,mobile,ended,75.0,,,3- Delay ≥ 60,0,0,3
558477.0,348412.0,mobile,ended,167.0,,,3- Delay ≥ 60,0,0,3
542742.0,405562.0,mobile,ended,114.0,,,3- Delay ≥ 60,0,0,3
541531.0,356673.0,mobile,ended,130.0,539422.0,0.0,3- Delay ≥ 60,0,0,3
558824.0,270740.0,mobile,ended,1261.0,,,3- Delay ≥ 60,0,0,3
560514.0,206646.0,mobile,ended,157.0,,,3- Delay ≥ 60,0,0,3
542490.0,407154.0,mobile,ended,153.0,,,3- Delay ≥ 60,0,0,3
559128.0,314425.0,mobile,ended,63.0,,,3- Delay ≥ 60,0,0,3
559525.0,409615.0,mobile,ended,186.0,,,3- Delay ≥ 60,0,0,3
560684.0,399524.0,connect,ended,156.0,,,3- Delay ≥ 60,1,0,3
540771.0,204903.0,mobile,ended,373.0,,,3- Delay ≥ 60,0,0,3
542414.0,352248.0,mobile,ended,116.0,,,3- Delay ≥ 60,0,0,3
559886.0,347011.0,mobile,ended,140.0,557366.0,60.0,3- Delay ≥ 60,0,0,3
559916.0,410832.0,mobile,ended,69.0,,,3- Delay ≥ 60,0,0,3
540473.0,409344.0,mobile,ended,278.0,,,3- Delay ≥ 60,0,0,3
559938.0,404847.0,mobile,ended,66.0,,,3- Delay ≥ 60,0,0,3
542812.0,289277.0,mobile,ended,71.0,,,3- Delay ≥ 60,0,0,3
541890.0,281702.0,mobile,ended,134.0,,,3- Delay ≥ 60,0,0,3
542053.0,384708.0,mobile,ended,205.0,,,3- Delay ≥ 60,0,0,3
561977.0,370564.0,mobile,ended,150.0,,,3- Delay ≥ 60,0,0,3
562280.0,284054.0,mobile,ended,62.0,,,3- Delay ≥ 60,0,0,3
562319.0,413001.0,mobile,ended,152.0,,,3- Delay ≥ 60,0,0,3
558289.0,405597.0,mobile,ended,944.0,,,3- Delay ≥ 60,0,0,3
562335.0,367627.0,mobile,ended,84.0,565711.0,600.0,3- Delay ≥ 60,0,0,3
558406.0,413167.0,mobile,ended,661.0,,,3- Delay ≥ 60,0,0,3
513628.0,284716.0,mobile,ended,182.0,,,3- Delay ≥ 60,0,0,3
560053.0,322025.0,mobile,ended,186.0,,,3- Delay ≥ 60,0,0,3
555990.0,375318.0,mobile,ended,251.0,,,3- Delay ≥ 60,0,0,3
543590.0,351546.0,connect,ended,88.0,,,3- Delay ≥ 60,1,0,3
505779.0,341674.0,mobile,ended,101.0,,,3- Delay ≥ 60,0,0,3
543319.0,298117.0,connect,ended,141.0,,,3- Delay ≥ 60,1,0,3
543342.0,342710.0,connect,ended,104.0,,,3- Delay ≥ 60,1,0,3
557585.0,368506.0,mobile,ended,126.0,,,3- Delay ≥ 60,0,0,3
557792.0,374740.0,mobile,ended,63.0,,,3- Delay ≥ 60,0,0,3
542157.0,409857.0,mobile,ended,314.0,,,3- Delay ≥ 60,0,0,3
556033.0,290847.0,mobile,ended,358.0,,,3- Delay ≥ 60,0,0,3
539898.0,407485.0,mobile,ended,111.0,,,3- Delay ≥ 60,0,0,3
560826.0,406902.0,mobile,ended,64.0,556895.0,660.0,3- Delay ≥ 60,0,0,3
562240.0,341076.0,mobile,ended,80.0,,,3- Delay ≥ 60,0,0,3
550329.0,388878.0,mobile,ended,182.0,,,3- Delay ≥ 60,0,0,3
563205.0,412856.0,mobile,ended,327.0,,,3- Delay ≥ 60,0,0,3
550215.0,360474.0,connect,ended,61.0,,,3- Delay ≥ 60,1,0,3
563218.0,397592.0,mobile,ended,93.0,560585.0,60.0,3- Delay ≥ 60,0,0,3
558891.0,356106.0,connect,ended,82.0,,,3- Delay ≥ 60,1,0,3
558487.0,370029.0,mobile,ended,161.0,,,3- Delay ≥ 60,0,0,3
549890.0,412314.0,mobile,ended,135.0,,,3- Delay ≥ 60,0,0,3
550712.0,408208.0,mobile,ended,140.0,,,3- Delay ≥ 60,0,0,3
549811.0,341630.0,mobile,ended,114.0,,,3- Delay ≥ 60,0,0,3
549728.0,313615.0,mobile,ended,82.0,,,3- Delay ≥ 60,0,0,3
541222.0,293971.0,mobile,ended,1194.0,,,3- Delay ≥ 60,0,0,3
549610.0,339174.0,mobile,ended,683.0,,,3- Delay ≥ 60,0,0,3
558448.0,383110.0,connect,ended,64.0,554348.0,150.0,3- Delay ≥ 60,1,0,3
556616.0,376889.0,mobile,ended,339.0,,,3- Delay ≥ 60,0,0,3
557802.0,385423.0,mobile,ended,353.0,,,3- Delay ≥ 60,0,0,3
556790.0,321273.0,mobile,ended,97.0,,,3- Delay ≥ 60,0,0,3
541188.0,403672.0,mobile,ended,76.0,,,3- Delay ≥ 60,0,0,3
561741.0,310571.0,mobile,ended,154.0,,,3- Delay ≥ 60,0,0,3
551151.0,396009.0,connect,ended,156.0,545980.0,480.0,3- Delay ≥ 60,1,0,3
568142.0,331681.0,mobile,ended,291.0,,,3- Delay ≥ 60,0,0,3
560682.0,305452.0,mobile,ended,139.0,553996.0,570.0,3- Delay ≥ 60,0,0,3
560760.0,281955.0,mobile,ended,307.0,,,3- Delay ≥ 60,0,0,3
561226.0,206938.0,mobile,ended,96.0,,,3- Delay ≥ 60,0,0,3
567878.0,416133.0,mobile,ended,79.0,,,3- Delay ≥ 60,0,0,3
561241.0,414787.0,mobile,ended,1449.0,,,3- Delay ≥ 60,0,0,3
561298.0,312093.0,mobile,ended,1381.0,,,3- Delay ≥ 60,0,0,3
567843.0,407389.0,mobile,ended,93.0,,,3- Delay ≥ 60,0,0,3
561722.0,384657.0,connect,ended,224.0,,,3- Delay ≥ 60,1,0,3
567683.0,410079.0,mobile,ended,66.0,,,3- Delay ≥ 60,0,0,3
540233.0,384532.0,mobile,ended,505.0,,,3- Delay ≥ 60,0,0,3
567415.0,221978.0,mobile,ended,88.0,,,3- Delay ≥ 60,0,0,3
567270.0,392878.0,mobile,ended,104.0,,,3- Delay ≥ 60,0,0,3
567218.0,355842.0,connect,ended,267.0,,,3- Delay ≥ 60,1,0,3
559653.0,378732.0,mobile,ended,207.0,,,3- Delay ≥ 60,0,0,3
567131.0,410133.0,mobile,ended,90.0,,,3- Delay ≥ 60,0,0,3
566982.0,262591.0,mobile,ended,154.0,,,3- Delay ≥ 60,0,0,3
540526.0,378746.0,mobile,ended,116.0,,,3- Delay ≥ 60,0,0,3
540198.0,371354.0,connect,ended,193.0,,,3- Delay ≥ 60,1,0,3
552069.0,377312.0,mobile,ended,218.0,,,3- Delay ≥ 60,0,0,3
550111.0,370771.0,mobile,ended,984.0,,,3- Delay ≥ 60,0,0,3
561781.0,409541.0,mobile,ended,128.0,,,3- Delay ≥ 60,0,0,3
545673.0,310576.0,connect,ended,92.0,,,3- Delay ≥ 60,1,0,3
553899.0,387318.0,mobile,ended,316.0,,,3- Delay ≥ 60,0,0,3
564021.0,329720.0,mobile,ended,119.0,,,3- Delay ≥ 60,0,0,3
546056.0,408509.0,mobile,ended,72.0,549516.0,120.0,3- Delay ≥ 60,0,0,3
553524.0,351787.0,mobile,ended,82.0,,,3- Delay ≥ 60,0,0,3
553331.0,397387.0,mobile,ended,67.0,,,3- Delay ≥ 60,0,0,3
564340.0,387810.0,connect,ended,308.0,,,3- Delay ≥ 60,1,0,3
546576.0,392882.0,mobile,ended,91.0,,,3- Delay ≥ 60,0,0,3
556203.0,390068.0,mobile,ended,169.0,,,3- Delay ≥ 60,0,0,3
556037.0,331417.0,mobile,ended,140.0,,,3- Delay ≥ 60,0,0,3
564653.0,330967.0,mobile,ended,91.0,,,3- Delay ≥ 60,0,0,3
564796.0,305691.0,mobile,ended,191.0,,,3- Delay ≥ 60,0,0,3
546763.0,392393.0,mobile,ended,193.0,,,3- Delay ≥ 60,0,0,3
535044.0,385128.0,mobile,ended,155.0,,,3- Delay ≥ 60,0,0,3
555106.0,367675.0,mobile,ended,1289.0,,,3- Delay ≥ 60,0,0,3
548009.0,383392.0,mobile,ended,305.0,,,3- Delay ≥ 60,0,0,3
548089.0,376150.0,mobile,ended,252.0,,,3- Delay ≥ 60,0,0,3
554023.0,350521.0,mobile,ended,647.0,,,3- Delay ≥ 60,0,0,3
554079.0,307439.0,mobile,ended,379.0,,,3- Delay ≥ 60,0,0,3
545468.0,309506.0,mobile,ended,66.0,,,3- Delay ≥ 60,0,0,3
563997.0,363387.0,mobile,ended,277.0,,,3- Delay ≥ 60,0,0,3
555365.0,282577.0,mobile,ended,432.0,,,3- Delay ≥ 60,0,0,3
555261.0,213445.0,mobile,ended,1178.0,,,3- Delay ≥ 60,0,0,3
544198.0,263232.0,mobile,ended,83.0,538218.0,300.0,3- Delay ≥ 60,0,0,3
555210.0,355549.0,mobile,ended,93.0,,,3- Delay ≥ 60,0,0,3
563577.0,236059.0,mobile,ended,397.0,567616.0,90.0,3- Delay ≥ 60,0,0,3
544312.0,335572.0,mobile,ended,468.0,,,3- Delay ≥ 60,0,0,3
536313.0,229373.0,mobile,ended,189.0,,,3- Delay ≥ 60,0,0,3
536107.0,385721.0,connect,ended,62.0,525106.0,570.0,3- Delay ≥ 60,1,0,3
548096.0,348824.0,mobile,ended,113.0,,,3- Delay ≥ 60,0,0,3
535987.0,371828.0,mobile,ended,221.0,,,3- Delay ≥ 60,0,0,3
545220.0,408862.0,mobile,ended,176.0,,,3- Delay ≥ 60,0,0,3
545222.0,370797.0,mobile,ended,211.0,,,3- Delay ≥ 60,0,0,3
563776.0,336498.0,mobile,ended,522.0,,,3- Delay ≥ 60,0,0,3
554568.0,380785.0,mobile,ended,95.0,,,3- Delay ≥ 60,0,0,3
563811.0,351597.0,connect,ended,131.0,,,3- Delay ≥ 60,1,0,3
554425.0,364411.0,mobile,ended,105.0,557974.0,600.0,3- Delay ≥ 60,0,0,3
554384.0,384983.0,mobile,ended,69.0,,,3- Delay ≥ 60,0,0,3
545261.0,366371.0,connect,ended,406.0,,,3- Delay ≥ 60,1,0,3
545175.0,245738.0,mobile,ended,68.0,,,3- Delay ≥ 60,0,0,3
544048.0,285007.0,mobile,ended,64.0,,,3- Delay ≥ 60,0,0,3
548159.0,334648.0,connect,ended,326.0,,,3- Delay ≥ 60,1,0,3
548359.0,407798.0,mobile,ended,875.0,,,3- Delay ≥ 60,0,0,3
552498.0,401343.0,mobile,ended,126.0,,,3- Delay ≥ 60,0,0,3
532959.0,166540.0,connect,ended,412.0,,,3- Delay ≥ 60,1,0,3
552225.0,363124.0,mobile,ended,90.0,,,3- Delay ≥ 60,0,0,3
560403.0,247414.0,mobile,ended,93.0,,,3- Delay ≥ 60,0,0,3
560510.0,349006.0,mobile,ended,180.0,,,3- Delay ≥ 60,0,0,3
551320.0,410826.0,mobile,ended,116.0,,,3- Delay ≥ 60,0,0,3
551248.0,403349.0,mobile,ended,1202.0,,,3- Delay ≥ 60,0,0,3
560749.0,404778.0,mobile,ended,114.0,,,3- Delay ≥ 60,0,0,3
551072.0,387800.0,mobile,ended,70.0,,,3- Delay ≥ 60,0,0,3
547303.0,270523.0,mobile,ended,97.0,,,3- Delay ≥ 60,0,0,3
551867.0,375834.0,mobile,ended,96.0,547655.0,120.0,3- Delay ≥ 60,0,0,3
552022.0,411269.0,mobile,ended,118.0,,,3- Delay ≥ 60,0,0,3
550596.0,370110.0,mobile,ended,653.0,,,3- Delay ≥ 60,0,0,3
545614.0,368677.0,mobile,ended,60.0,,,3- Delay ≥ 60,0,0,3
552128.0,324821.0,connect,ended,86.0,,,3- Delay ≥ 60,1,0,3
550356.0,404370.0,mobile,ended,1355.0,,,3- Delay ≥ 60,0,0,3
552424.0,350114.0,mobile,ended,106.0,,,3- Delay ≥ 60,0,0,3
559427.0,404731.0,mobile,ended,105.0,,,3- Delay ≥ 60,0,0,3
552652.0,311841.0,mobile,ended,83.0,,,3- Delay ≥ 60,0,0,3
552856.0,389836.0,mobile,ended,187.0,,,3- Delay ≥ 60,0,0,3
552869.0,412539.0,mobile,ended,725.0,,,3- Delay ≥ 60,0,0,3
557600.0,409615.0,mobile,ended,215.0,,,3- Delay ≥ 60,0,0,3
557700.0,380128.0,mobile,ended,315.0,,,3- Delay ≥ 60,0,0,3
558555.0,245119.0,mobile,ended,71.0,,,3- Delay ≥ 60,0,0,3
534917.0,243721.0,mobile,ended,131.0,,,3- Delay ≥ 60,0,0,3
554268.0,250163.0,mobile,ended,108.0,,,3- Delay ≥ 60,0,0,3
554215.0,401390.0,mobile,ended,77.0,,,3- Delay ≥ 60,0,0,3
554024.0,407295.0,mobile,ended,81.0,,,3- Delay ≥ 60,0,0,3
548276.0,409230.0,mobile,ended,88.0,,,3- Delay ≥ 60,0,0,3
558699.0,226690.0,mobile,ended,443.0,,,3- Delay ≥ 60,0,0,3
550758.0,412213.0,mobile,ended,98.0,,,3- Delay ≥ 60,0,0,3
553426.0,388771.0,mobile,ended,177.0,,,3- Delay ≥ 60,0,0,3
550814.0,339371.0,mobile,ended,536.0,518660.0,90.0,3- Delay ≥ 60,0,0,3
533886.0,406104.0,mobile,ended,106.0,,,3- Delay ≥ 60,0,0,3
533429.0,348551.0,mobile,ended,350.0,,,3- Delay ≥ 60,0,0,3
533045.0,399569.0,mobile,ended,186.0,,,3- Delay ≥ 60,0,0,3
553008.0,339607.0,mobile,ended,64.0,,,3- Delay ≥ 60,0,0,3
552980.0,412590.0,mobile,ended,86.0,,,3- Delay ≥ 60,0,0,3
558961.0,414139.0,mobile,ended,1326.0,,,3- Delay ≥ 60,0,0,3
543917.0,379208.0,mobile,ended,67.0,,,3- Delay ≥ 60,0,0,3
543631.0,410841.0,mobile,ended,72.0,,,3- Delay ≥ 60,0,0,3
542997.0,402845.0,mobile,ended,558.0,,,3- Delay ≥ 60,0,0,3
548618.0,326888.0,mobile,ended,349.0,,,3- Delay ≥ 60,0,0,3
548699.0,364996.0,mobile,ended,118.0,,,3- Delay ≥ 60,0,0,3
559321.0,363419.0,mobile,ended,233.0,,,3- Delay ≥ 60,0,0,3
549619.0,402469.0,mobile,ended,93.0,,,3- Delay ≥ 60,0,0,3
549915.0,411776.0,mobile,ended,118.0,,,3- Delay ≥ 60,0,0,3
549949.0,333994.0,mobile,ended,133.0,,,3- Delay ≥ 60,0,0,3
559675.0,335605.0,mobile,ended,129.0,,,3- Delay ≥ 60,0,0,3
557531.0,395621.0,mobile,ended,196.0,,,3- Delay ≥ 60,0,0,3
550184.0,368213.0,mobile,ended,167.0,,,3- Delay ≥ 60,0,0,3
559900.0,366547.0,mobile,ended,107.0,,,3- Delay ≥ 60,0,0,3
557442.0,413897.0,mobile,ended,86.0,,,3- Delay ≥ 60,0,0,3
560962.0,349458.0,mobile,ended,256.0,,,3- Delay ≥ 60,0,0,3
560770.0,289499.0,mobile,ended,450.0,,,3- Delay ≥ 60,0,0,3
560737.0,189142.0,mobile,ended,79.0,,,3- Delay ≥ 60,0,0,3
550566.0,373889.0,mobile,ended,70.0,542811.0,120.0,3- Delay ≥ 60,0,0,3
560383.0,224133.0,mobile,ended,72.0,,,3- Delay ≥ 60,0,0,3
551011.0,179573.0,mobile,ended,836.0,,,3- Delay ≥ 60,0,0,3
548583.0,208090.0,mobile,ended,138.0,,,3- Delay ≥ 60,0,0,3
548537.0,366310.0,mobile,ended,78.0,,,3- Delay ≥ 60,0,0,3
562604.0,395922.0,mobile,ended,680.0,,,3- Delay ≥ 60,0,0,3
562813.0,408214.0,mobile,ended,105.0,,,3- Delay ≥ 60,0,0,3
544979.0,392479.0,mobile,ended,183.0,547804.0,120.0,3- Delay ≥ 60,0,0,3
566251.0,399809.0,mobile,ended,173.0,,,3- Delay ≥ 60,0,0,3
566229.0,264457.0,mobile,ended,242.0,,,3- Delay ≥ 60,0,0,3
565773.0,305489.0,mobile,ended,928.0,,,3- Delay ≥ 60,0,0,3
544981.0,353425.0,connect,ended,62.0,,,3- Delay ≥ 60,1,0,3
558413.0,363936.0,mobile,ended,434.0,,,3- Delay ≥ 60,0,0,3
545466.0,377658.0,mobile,ended,232.0,,,3- Delay ≥ 60,0,0,3
564643.0,413881.0,mobile,ended,101.0,,,3- Delay ≥ 60,0,0,3
